20260622 181800;7547.75;7548.5;7546.5;7547.25;566
20260622 181900;7547.25;7549;7547;7548.75;675
20260622 182000;7548.75;7549.5;7547.5;7548.25;590
20260622 182100;7548.25;7553.75;7548.25;7553;3145
20260622 182200;7552.75;7553.25;7551.25;7551.5;1241
20260622 182300;7551.5;7552;7548;7550.5;2857
20260622 182400;7550.5;7551;7549;7550;777
20260622 182500;7550;7551;7549.5;7550;581
20260622 182600;7550;7550.5;7548.25;7549;877
20260622 182700;7548.75;7549;7545.5;7546;2290
20260622 182800;7546.25;7547.25;7544.75;7547;1529
20260622 182900;7546.75;7547.25;7545.5;7546;993
20260622 183000;7545.75;7547.5;7545;7547;713
20260622 183100;7547.5;7550.5;7547;7550;1472
20260622 183200;7550;7551.5;7549.5;7550;960
20260622 183300;7550;7550.5;7545.5;7547.75;2715
20260622 183400;7547.75;7548.75;7545.75;7546;1079
20260622 183500;7546.25;7546.75;7545.25;7546.25;895
20260622 183600;7546;7546.75;7545.5;7546;667
20260622 183700;7546.25;7547.75;7545.75;7547.25;830
20260622 183800;7547;7548.25;7545.75;7546.25;577
20260622 183900;7546.5;7548;7546;7546.25;462
20260622 184000;7546.25;7547.25;7544.75;7545;851
20260622 184100;7545;7546;7544.25;7544.75;980
20260622 184200;7544.25;7545.5;7543.25;7544.75;1185
20260622 184300;7545;7545.5;7543.75;7544.25;657
20260622 184400;7544.5;7544.75;7542.75;7543.5;624
20260622 184500;7543.75;7543.75;7540.5;7540.75;1479
20260622 184600;7541;7542.75;7539.75;7541.75;2263
20260622 184700;7541.75;7542.75;7541;7541.75;853
20260622 184800;7541.75;7544;7541.5;7543.75;1027
20260622 184900;7543.5;7543.5;7542;7542.75;865
20260622 185000;7542.5;7544.25;7542.5;7543.75;808
20260622 185100;7543.75;7544.75;7541.25;7541.75;862
20260622 185200;7541.5;7541.5;7539;7540.25;1522
20260622 185300;7540;7540;7534.25;7534.75;3116
20260622 185400;7535;7536.5;7532.75;7535.75;2198
20260622 185500;7535.5;7536.75;7533.5;7536.5;1178
20260622 185600;7536.5;7536.5;7534.25;7534.5;967
20260622 185700;7534.75;7536.25;7533.25;7534.75;1136
20260622 185800;7534.75;7536;7533.25;7534;917
20260622 185900;7534;7534.5;7532.5;7532.75;1236
20260622 190000;7532.5;7534.5;7531.5;7533;1500
20260622 190100;7533;7534.5;7532.25;7533.25;1544
20260622 190200;7533.25;7535.5;7532.75;7535.5;1522
20260622 190300;7535.5;7538.5;7535;7538.25;2015
20260622 190400;7538.25;7539.5;7537.5;7537.75;1510
20260622 190500;7537.75;7537.75;7535.75;7537;1243
20260622 190600;7536.75;7537.5;7534.25;7535.75;1103
20260622 190700;7535.75;7536;7534;7534.75;719
20260622 190800;7535;7535;7530.75;7531;2150
20260622 190900;7531;7532.25;7528.5;7532;2660
20260622 191000;7532;7534;7531.25;7532.5;1492
20260622 191100;7532.75;7534;7531.25;7531.5;1063
20260622 191200;7531.5;7536.5;7531.25;7534.75;1563
20260622 191300;7534.75;7537;7534.25;7535;911
20260622 191400;7535;7536;7534.25;7534.75;711
20260622 191500;7534.75;7536.25;7534;7535.5;733
20260622 191600;7535.5;7536.75;7533.75;7535;1183
20260622 191700;7534.75;7536;7534.5;7535.25;577
20260622 191800;7535.5;7537;7534.25;7536;857
20260622 191900;7536.25;7537;7535.25;7536.75;944
20260622 192000;7536.5;7538.25;7536;7537.5;1401
20260622 192100;7537.5;7538.25;7536;7536.25;684
20260622 192200;7536.25;7536.75;7532.75;7534;1601
20260622 192300;7533.75;7534.5;7532.75;7533;736
20260622 192400;7533;7534.25;7532.5;7534;887
20260622 192500;7533.75;7534.5;7532.75;7533.25;627
20260622 192600;7533.5;7534.5;7532;7532.5;1088
20260622 192700;7532.5;7533.25;7531;7531.75;1189
20260622 192800;7532;7533;7530.75;7531.75;1208
20260622 192900;7531.75;7533;7531;7531.75;792
20260622 193000;7531.5;7532.25;7530.25;7530.5;933
20260622 193100;7530.5;7532.75;7530.25;7532.75;1287
20260622 193200;7532.5;7533.75;7532;7532.75;1238
20260622 193300;7532.75;7536.25;7532;7535.25;2012
20260622 193400;7535.25;7536;7534;7534.5;1143
20260622 193500;7534.5;7534.5;7533;7533.75;1183
20260622 193600;7533.75;7534;7532.25;7532.5;950
20260622 193700;7532.5;7533.5;7531.25;7532.25;1061
20260622 193800;7532;7534;7531.75;7532.5;851
20260622 193900;7532.25;7533.75;7531;7533.25;1009
20260622 194000;7533.25;7534;7531.75;7532.25;754
20260622 194100;7532.25;7533.25;7531;7532;825
20260622 194200;7532;7533.25;7530.5;7531.25;963
20260622 194300;7531.25;7532.25;7529;7529;1534
20260622 194400;7529.25;7531;7528.75;7529.75;933
20260622 194500;7529.75;7530;7528;7529.5;1222
20260622 194600;7529.5;7532;7529;7530;1337
20260622 194700;7530;7532.5;7528.75;7532;1262
20260622 194800;7532.25;7535.25;7531.75;7533.75;1590
20260622 194900;7533.75;7533.75;7531.5;7532.75;1215
20260622 195000;7532.75;7535.5;7532;7535.5;1412
20260622 195100;7535.25;7545.25;7533.5;7543.75;7558
20260622 195200;7543.75;7544.25;7540.75;7543.5;2745
20260622 195300;7543.25;7543.75;7540.25;7542;2073
20260622 195400;7541.75;7544;7541;7543.5;2116
20260622 195500;7543.5;7544.5;7541.75;7543.75;3312
20260622 195600;7543.75;7545.75;7540.25;7541.25;3669
20260622 195700;7541;7541;7538;7538.75;1917
20260622 195800;7539;7541.75;7538.5;7540;1706
20260622 195900;7540;7541.25;7538.75;7540.25;1890
20260622 200000;7540.25;7545.5;7536;7539.5;10772
20260622 200100;7539.5;7543.25;7539;7542.75;4231
20260622 200200;7542.75;7545.25;7542.25;7544.75;1506
20260622 200300;7544.75;7547;7544.25;7545.75;1248
20260622 200400;7545.75;7546.25;7544.25;7546;695
20260622 200500;7546;7546;7544.75;7545.25;417
20260622 200600;7545.25;7546;7544.25;7544.75;486
20260622 200700;7544.75;7545;7542.75;7543.25;657
20260622 200800;7543;7544.25;7543;7543.75;296
20260622 200900;7543.5;7544.25;7542.75;7544;234
20260622 201000;7543.5;7544;7542.75;7543.5;280
20260622 201100;7543.25;7544.25;7542.75;7543.75;321
20260622 201200;7544;7544.5;7542.25;7542.75;384
20260622 201300;7542.75;7544.25;7542.25;7543.75;511
20260622 201400;7543.75;7544.5;7543;7544;184
20260622 201500;7544.25;7546;7544.25;7545.25;529
20260622 201600;7545.5;7546;7544;7544;499
20260622 201700;7544;7544.75;7543.75;7544.5;203
20260622 201800;7544.75;7545.5;7544.5;7544.75;238
20260622 201900;7545;7546;7545;7545.75;168
20260622 202000;7545.75;7547;7545.75;7546.75;317
20260622 202100;7547;7547;7546.25;7546.5;323
20260622 202200;7546.5;7546.75;7545.25;7545.5;210
20260622 202300;7545.5;7545.75;7545;7545.5;205
20260622 202400;7545.5;7546;7545;7545.5;131
20260622 202500;7545.75;7545.75;7545;7545;180
20260622 202600;7545;7545;7544;7544.5;222
20260622 202700;7544.5;7544.5;7543.25;7543.75;187
20260622 202800;7543.25;7543.5;7542.25;7542.5;252
20260622 202900;7542.25;7542.5;7541;7541;334
20260622 203000;7541.25;7541.5;7541;7541.5;192
20260622 203100;7541.5;7542.5;7541.5;7542.25;334
20260622 203200;7542.25;7542.5;7541;7541.75;189
20260622 203300;7541.75;7542.5;7541.75;7542;133
20260622 203400;7542;7542.5;7541.75;7542.25;83
20260622 203500;7542;7542.25;7541.25;7541.25;128
20260622 203600;7541.25;7541.75;7540.75;7541.25;149
20260622 203700;7541.25;7541.5;7540.5;7541;199
20260622 203800;7541.5;7542;7540.75;7541;106
20260622 203900;7541;7541.5;7541;7541.25;50
20260622 204000;7541.5;7542;7540.75;7541;228
20260622 204100;7541.25;7542;7541;7542;73
20260622 204200;7542;7542.25;7541.75;7542;102
20260622 204300;7542;7542.5;7541.75;7542.25;175
20260622 204400;7542.25;7542.75;7542.25;7542.25;95
20260622 204500;7542.5;7542.75;7542;7542.25;198
20260622 204600;7542.5;7542.5;7541.5;7542;260
20260622 204700;7542;7542;7541.5;7542;73
20260622 204800;7542;7542.5;7541.25;7541.25;195
20260622 204900;7541.5;7542;7541.25;7541.75;140
20260622 205000;7541.75;7542.25;7541.5;7542;135
20260622 205100;7541.75;7541.75;7541;7541.5;117
20260622 205200;7541.5;7541.5;7540.5;7540.75;152
20260622 205300;7541;7541.25;7540.75;7540.75;137
20260622 205400;7540.75;7540.75;7540;7540.25;312
20260622 205500;7540;7541.25;7540;7541.25;224
20260622 205600;7540.75;7541.5;7540.75;7541.25;177
20260622 205700;7541.25;7541.5;7541;7541.25;43
20260622 205800;7541.5;7541.5;7540.5;7541;123
20260622 205900;7541;7542;7539.75;7541.5;525
20260622 210000;7541.25;7542.25;7540.75;7540.75;186
20260622 220100;7543.25;7544.5;7539.75;7542.75;766
20260622 220200;7543;7547.25;7542.5;7547.25;824
20260622 220300;7547.25;7547.5;7546;7546.25;386
20260622 220400;7546.25;7547;7543.25;7543.75;418
20260622 220500;7544;7545.25;7542.75;7543.25;219
20260622 220600;7543;7544.75;7541;7541.5;395
20260622 220700;7541.75;7542.5;7540.25;7540.75;173
20260622 220800;7540.75;7540.75;7539;7539.75;461
20260622 220900;7539.5;7540;7538.5;7540;326
20260622 221000;7540;7542.75;7539.75;7542.5;273
20260622 221100;7542.75;7542.75;7541.25;7541.5;152
20260622 221200;7541.25;7542.75;7540.25;7542;110
20260622 221300;7542;7542.75;7541.75;7542.25;70
20260622 221400;7542.25;7542.25;7541.25;7541.25;54
20260622 221500;7541.5;7541.5;7540.5;7541.25;87
20260622 221600;7541.25;7541.75;7540.5;7540.75;67
20260622 221700;7541;7541.5;7540.25;7541.5;84
20260622 221800;7541.5;7541.75;7540.5;7540.75;76
20260622 221900;7540.5;7541.75;7540;7541.5;105
20260622 222000;7541.5;7542;7541;7541.5;41
20260622 222100;7541.25;7541.5;7540.25;7540.5;55
20260622 222200;7540.75;7542.75;7540.5;7542.75;102
20260622 222300;7542.5;7542.5;7541.25;7541.75;79
20260622 222400;7542;7543.25;7542;7542.5;143
20260622 222500;7542.5;7543.25;7542.25;7542.75;91
20260622 222600;7542.5;7542.75;7542.25;7542.75;44
20260622 222700;7542.75;7542.75;7541.75;7542.25;84
20260622 222800;7542.5;7542.5;7541.75;7541.75;45
20260622 222900;7542;7542;7540.25;7540.5;162
20260622 223000;7540.25;7540.75;7539;7539.75;367
20260622 223100;7540;7540;7538.75;7539.25;265
20260622 223200;7539;7539.5;7537.25;7537.75;489
20260622 223300;7537.75;7538;7536.5;7537.75;305
20260622 223400;7537.75;7538;7536.5;7537.25;180
20260622 223500;7537;7537;7534.5;7535;754
20260622 223600;7534.5;7535.5;7533.5;7534;374
20260622 223700;7533.75;7533.75;7531.5;7532.75;531
20260622 223800;7532.5;7533.25;7530;7531;566
20260622 223900;7531;7532.25;7530.75;7531.75;264
20260622 224000;7532;7534;7531.75;7533.75;320
20260622 224100;7533.75;7534;7531.25;7532.25;363
20260622 224200;7532.25;7532.75;7532;7532.5;90
20260622 224300;7532.75;7532.75;7531.5;7532.25;227
20260622 224400;7532;7532.5;7531.5;7532.25;95
20260622 224500;7532;7532;7529.5;7530.5;372
20260622 224600;7530;7532.25;7530;7530.75;249
20260622 224700;7530.75;7531;7529.25;7530;269
20260622 224800;7530.25;7531;7529.75;7531;131
20260622 224900;7530.75;7531.5;7530.5;7531.5;115
20260622 225000;7531.5;7532.25;7531;7531.75;168
20260622 225100;7532.25;7532.5;7531.75;7532.25;176
20260622 225200;7532;7532;7530.75;7532;126
20260622 225300;7531.75;7531.75;7530.75;7531.25;97
20260622 225400;7531.25;7531.5;7530.5;7531.25;74
20260622 225500;7531.5;7533.25;7531.25;7533;213
20260622 225600;7533;7533.75;7532.25;7533;297
20260622 225700;7533.5;7533.75;7532.75;7533;131
20260622 225800;7533;7533;7531.5;7532.75;163
20260622 225900;7533;7533.25;7532.5;7532.5;74
20260622 230000;7532.5;7533;7532;7532;104
20260622 230100;7532.25;7532.25;7531;7531.75;213
20260622 230200;7532.25;7533;7532;7533;147
20260622 230300;7533;7533.25;7531.75;7531.75;128
20260622 230400;7532;7532;7529.25;7530.75;410
20260622 230500;7531;7531.75;7530.5;7531;74
20260622 230600;7531;7531;7530.25;7530.5;48
20260622 230700;7530.75;7531.75;7530.75;7531.75;92
20260622 230800;7531.75;7531.75;7530;7531;119
20260622 230900;7531.25;7531.25;7530.5;7530.5;83
20260622 231000;7530.25;7531.5;7530.25;7531.5;60
20260622 231100;7531.5;7531.5;7530;7530.25;111
20260622 231200;7530.5;7530.75;7529.5;7529.5;113
20260622 231300;7529.5;7530;7529;7529.5;191
20260622 231400;7529.5;7529.5;7528;7528;334
20260622 231500;7528.25;7529;7527.75;7528.75;214
20260622 231600;7528.75;7528.75;7525.5;7526.75;800
20260622 231700;7526.75;7527.25;7525.75;7527;258
20260622 231800;7527;7527.75;7526;7527.5;225
20260622 231900;7527.75;7527.75;7526.5;7526.5;140
20260622 232000;7526.75;7527;7526.25;7526.5;79
20260622 232100;7526.75;7527.75;7526;7527.75;202
20260622 232200;7527.5;7529;7527.5;7528.75;368
20260622 232300;7528.5;7528.75;7527.75;7528.5;82
20260622 232400;7528.5;7529.5;7528;7528.75;320
20260622 232500;7528.5;7529.25;7528.25;7529;136
20260622 232600;7529;7529.5;7528.25;7528.5;134
20260622 232700;7528.5;7530.5;7528.25;7530.25;344
20260622 232800;7530.25;7531.25;7530;7531;330
20260622 232900;7530.75;7531.25;7530.25;7530.75;168
20260622 233000;7530.75;7531.5;7530.5;7531;123
20260622 233100;7531;7531.5;7530.25;7531.25;154
20260622 233200;7531.25;7531.5;7530.5;7531;103
20260622 233300;7531.25;7531.5;7530.25;7530.5;111
20260622 233400;7530.5;7530.5;7529.75;7529.75;145
20260622 233500;7529.75;7529.75;7529.25;7529.5;194
20260622 233600;7529.75;7531;7529.5;7530.75;154
20260622 233700;7530.75;7531;7529.25;7529.75;99
20260622 233800;7529.75;7530.25;7529.25;7530;160
20260622 233900;7530;7530;7528.5;7528.75;126
20260622 234000;7528.75;7529.25;7528.25;7529;165
20260622 234100;7529;7529.25;7528.25;7529;67
20260622 234200;7528.5;7530.25;7528.5;7530;107
20260622 234300;7530.25;7530.25;7529.5;7529.75;75
20260622 234400;7529.75;7530.75;7529.75;7530.25;102
20260622 234500;7530;7531;7530;7531;70
20260622 234600;7531;7531.5;7529.25;7530.25;236
20260622 234700;7529.75;7530;7528.5;7529;260
20260622 234800;7528.75;7529;7527.25;7528;422
20260622 234900;7528.25;7529.5;7528.25;7529.5;112
20260622 235000;7529;7529;7526.75;7528.25;210
20260622 235100;7528;7528.5;7527;7527.25;133
20260622 235200;7527.5;7527.75;7527;7527.25;129
20260622 235300;7527;7528.25;7526.25;7528.25;191
20260622 235400;7528.25;7529.75;7527.75;7529.25;206
20260622 235500;7529.25;7530.25;7529;7529.5;206
20260622 235600;7529.5;7531;7529;7531;196
20260622 235700;7530.75;7531;7530.5;7530.75;122
20260622 235800;7530.75;7531;7530;7530.25;78
20260622 235900;7530.5;7530.75;7530;7530.5;58
20260623 000000;7530.25;7532.5;7530.25;7532;373
20260623 000100;7531.75;7535;7531;7533.25;1190
20260623 000200;7533;7534.5;7530.5;7530.75;594
20260623 000300;7530.75;7532.25;7530.25;7531.25;351
20260623 000400;7531.5;7534.25;7531.25;7532.75;337
20260623 000500;7532.5;7534.25;7532;7533.25;255
20260623 000600;7533.25;7534;7531.75;7533.75;177
20260623 000700;7533.75;7534.75;7531;7532;294
20260623 000800;7532.25;7533.5;7531.5;7533;122
20260623 000900;7532.25;7532.5;7530;7530.25;229
20260623 001000;7530.75;7532;7530;7530.25;142
20260623 001100;7530;7531.25;7528.25;7530;399
20260623 001200;7530.25;7530.5;7527.5;7528;295
20260623 001300;7527.75;7528;7522;7526.25;1648
20260623 001400;7526;7527.75;7525.5;7526;410
20260623 001500;7526.25;7526.25;7524.25;7525;267
20260623 001600;7525;7529;7524.75;7529;568
20260623 001700;7528.75;7529;7525.25;7525.75;277
20260623 001800;7525.5;7526;7525;7525.75;239
20260623 001900;7525.5;7526.75;7524.75;7526.25;190
20260623 002000;7526;7526;7524.75;7525;196
20260623 002100;7525.25;7525.5;7524.5;7524.5;303
20260623 002200;7524.5;7525;7523.5;7524.25;486
20260623 002300;7524.25;7525.25;7522.5;7523;458
20260623 002400;7523.25;7524.75;7522;7523.25;709
20260623 002500;7523;7524.5;7522.25;7523.25;503
20260623 002600;7523.25;7524.75;7522.5;7524.25;368
20260623 002700;7524;7526.5;7524;7526.25;397
20260623 002800;7526;7527.25;7525.25;7525.5;273
20260623 002900;7525.75;7525.75;7524;7524.75;203
20260623 003000;7524.5;7525.5;7524.25;7525;129
20260623 003100;7525.25;7526.5;7524;7526.5;180
20260623 003200;7526.5;7529.25;7526.5;7528.25;529
20260623 003300;7528.25;7529.25;7528;7529;145
20260623 003400;7529;7529.75;7527.5;7529.25;385
20260623 003500;7529.25;7530.5;7528.5;7529.5;345
20260623 003600;7529.75;7529.75;7528;7528.5;201
20260623 003700;7528.5;7529.25;7527.75;7527.75;181
20260623 003800;7528.25;7528.75;7527.5;7528.25;108
20260623 003900;7528.5;7531.5;7527.75;7531.5;351
20260623 004000;7531.75;7534.25;7531.25;7533.5;803
20260623 004100;7533.5;7534;7532.25;7532.75;383
20260623 004200;7532.5;7534.5;7532.25;7534.5;313
20260623 004300;7534.25;7535;7532.25;7533.25;718
20260623 004400;7533.25;7537;7533;7536.75;1139
20260623 004500;7536.75;7541;7536.5;7541;1253
20260623 004600;7541;7545.25;7540.25;7544;1868
20260623 004700;7544;7544.75;7539.5;7540;1054
20260623 004800;7539.5;7541.5;7538.5;7541.5;668
20260623 004900;7541.5;7543.25;7541.25;7542.5;345
20260623 005000;7542.25;7543;7540.5;7542.25;261
20260623 005100;7542.25;7542.75;7541.5;7541.75;299
20260623 005200;7541.75;7542;7539.75;7540.25;371
20260623 005300;7540.25;7541.75;7539.75;7540.5;324
20260623 005400;7540.5;7540.5;7539.25;7539.75;312
20260623 005500;7539.75;7541.5;7539.25;7539.5;182
20260623 005600;7539.75;7540;7537.75;7539;391
20260623 005700;7538.5;7539.5;7538;7539;224
20260623 005800;7539;7540.75;7538.75;7540.25;332
20260623 005900;7540.25;7541.5;7539.5;7540;267
20260623 010000;7540;7540.5;7539;7540;149
20260623 010100;7540.25;7542.5;7540.25;7541;548
20260623 010200;7541.25;7542;7539.75;7539.75;473
20260623 010300;7539.75;7540;7538.25;7539.25;361
20260623 010400;7539.25;7541.5;7538.75;7541.25;236
20260623 010500;7541;7541.75;7540;7541;271
20260623 010600;7541;7541.25;7539.25;7540.5;172
20260623 010700;7540.25;7540.25;7537;7537.5;252
20260623 010800;7537.75;7539.5;7537.5;7539;248
20260623 010900;7539.5;7541.5;7539.25;7540.25;465
20260623 011000;7540.25;7541.75;7539.75;7540;306
20260623 011100;7540;7540.5;7539;7540.5;188
20260623 011200;7540.25;7541.25;7539.75;7540.75;197
20260623 011300;7540.5;7541.25;7540;7540;91
20260623 011400;7539.75;7540;7537.75;7538;228
20260623 011500;7538;7538.5;7536.25;7536.5;383
20260623 011600;7536.25;7537.75;7535.25;7536;479
20260623 011700;7536.5;7536.75;7534.5;7535.5;469
20260623 011800;7535.5;7535.75;7533.75;7535;421
20260623 011900;7534.75;7535.75;7533.75;7534.5;308
20260623 012000;7534.5;7535.5;7533;7534;461
20260623 012100;7534.25;7535;7532.75;7533;236
20260623 012200;7533.25;7534.75;7532.75;7534.25;356
20260623 012300;7534;7536.25;7534;7534.75;450
20260623 012400;7535;7535.5;7533.25;7534;224
20260623 012500;7534;7534;7532.75;7533.25;261
20260623 012600;7533;7535.25;7533;7535;219
20260623 012700;7535.25;7536.5;7534.75;7536.25;263
20260623 012800;7536.5;7537.5;7534.75;7535;436
20260623 012900;7534.75;7535.75;7534.25;7535.5;162
20260623 013000;7535.25;7536.5;7535;7535.75;140
20260623 013100;7535.75;7536.5;7534.25;7534.25;233
20260623 013200;7534.25;7535.5;7534.25;7534.75;192
20260623 013300;7534.75;7535;7532.75;7533.5;332
20260623 013400;7533.75;7534;7532;7533.25;433
20260623 013500;7533.25;7533.25;7529.5;7529.75;671
20260623 013600;7530;7530.25;7526.75;7526.75;793
20260623 013700;7527;7527.5;7525;7525;802
20260623 013800;7524.75;7526.75;7524.25;7524.25;669
20260623 013900;7524;7524.75;7522.5;7524.25;734
20260623 014000;7523.75;7526.25;7523.5;7525.5;825
20260623 014100;7525.5;7527.75;7525.5;7526.75;607
20260623 014200;7526.75;7528.25;7526.25;7528.25;382
20260623 014300;7528;7528.5;7523.5;7523.75;492
20260623 014400;7523.75;7524;7522;7523.25;776
20260623 014500;7523.25;7524.5;7521;7522.25;838
20260623 014600;7522.25;7522.25;7518;7519.5;1352
20260623 014700;7519.25;7520;7518;7518.75;583
20260623 014800;7519;7520.5;7519;7520.5;549
20260623 014900;7520.5;7520.5;7518;7519.25;432
20260623 015000;7519.25;7521;7518;7519.25;490
20260623 015100;7519.5;7519.5;7512;7514.25;2237
20260623 015200;7514.25;7520.75;7514;7520.25;1222
20260623 015300;7520.25;7521;7518;7520.25;612
20260623 015400;7520.25;7521.75;7519.25;7521.25;417
20260623 015500;7521.25;7522;7520;7520.75;366
20260623 015600;7521;7521.25;7520;7521;253
20260623 015700;7521;7522.5;7520.5;7521.25;501
20260623 015800;7521.25;7525;7520.25;7524.25;681
20260623 015900;7524.5;7525.5;7522.5;7522.75;762
20260623 020000;7522.5;7523.25;7521.5;7522.5;322
20260623 020100;7522.5;7525;7521.5;7521.75;386
20260623 020200;7521.5;7522.25;7520.5;7522;415
20260623 020300;7521.5;7522.25;7520.5;7521.5;205
20260623 020400;7521;7522.5;7520;7522;403
20260623 020500;7522.5;7525;7521.5;7523.75;394
20260623 020600;7523.75;7524;7521.25;7521.75;426
20260623 020700;7521.25;7522.25;7519.75;7520;407
20260623 020800;7520;7520.25;7517.25;7517.5;694
20260623 020900;7517.75;7518.5;7516;7516.75;571
20260623 021000;7516.25;7517.25;7514.5;7516.25;630
20260623 021100;7516.25;7518;7514.75;7514.75;569
20260623 021200;7515;7516.25;7514;7516;508
20260623 021300;7516.25;7519;7515.75;7518.5;446
20260623 021400;7518.25;7519.75;7518;7518;263
20260623 021500;7518.25;7519.5;7517.75;7519;203
20260623 021600;7519;7522.5;7518.5;7522.25;869
20260623 021700;7522;7522;7518.75;7519.5;434
20260623 021800;7519.25;7519.75;7517.25;7518.75;357
20260623 021900;7518.75;7520.5;7518.75;7519.25;285
20260623 022000;7519.25;7521.75;7518.75;7520.75;315
20260623 022100;7520.75;7521.75;7519.5;7521;213
20260623 022200;7521;7522.5;7519.75;7522.5;159
20260623 022300;7522.5;7522.5;7520.5;7520.75;123
20260623 022400;7521;7521;7519.75;7520.5;177
20260623 022500;7520.75;7520.75;7518.75;7519.75;201
20260623 022600;7520;7521;7519.75;7519.75;86
20260623 022700;7520;7520;7518.75;7519.5;194
20260623 022800;7519.75;7521.25;7519.5;7521;147
20260623 022900;7521;7521.5;7520.25;7521.25;304
20260623 023000;7521;7521.25;7519.25;7520;216
20260623 023100;7520;7520.5;7518.5;7518.5;358
20260623 023200;7518.5;7519.75;7518;7518.25;178
20260623 023300;7518;7519;7517.75;7518.75;112
20260623 023400;7519;7519.25;7517.75;7518.75;136
20260623 023500;7518.75;7519;7516.5;7517;296
20260623 023600;7517;7518.75;7516.5;7516.75;253
20260623 023700;7516.5;7517.5;7516.25;7517;162
20260623 023800;7517;7517.75;7516.5;7517.75;88
20260623 023900;7517.25;7518.25;7516.75;7517;177
20260623 024000;7517.25;7517.25;7516.25;7516.75;112
20260623 024100;7516.75;7517.75;7515.75;7517.75;129
20260623 024200;7517.5;7518;7517;7518;120
20260623 024300;7517.75;7518.5;7517;7517.25;137
20260623 024400;7516.75;7516.75;7515.5;7516.5;125
20260623 024500;7516.25;7517.75;7516;7517.5;171
20260623 024600;7517.75;7518.25;7517;7517;154
20260623 024700;7517.25;7517.25;7514.25;7514.25;484
20260623 024800;7514.75;7515;7512.5;7513;667
20260623 024900;7513.25;7514.25;7513;7513.75;251
20260623 025000;7513.75;7514.75;7513.5;7514.25;220
20260623 025100;7514.25;7515.5;7513.25;7515;297
20260623 025200;7514.75;7515.75;7514.5;7514.75;247
20260623 025300;7514.75;7516.75;7514.75;7516.75;110
20260623 025400;7516.5;7516.75;7515;7516;174
20260623 025500;7516;7516;7514;7514.5;231
20260623 025600;7514.5;7515.5;7514.5;7514.75;123
20260623 025700;7515;7516.5;7514.75;7515.5;143
20260623 025800;7515.5;7515.5;7513;7513;240
20260623 025900;7513.25;7513.5;7511.25;7512.25;649
20260623 030000;7512.25;7513.25;7510.5;7512.5;590
20260623 030100;7512.75;7513.75;7510.5;7510.75;624
20260623 030200;7510.75;7511.75;7510.25;7510.75;296
20260623 030300;7510.5;7512;7510.25;7511.75;361
20260623 030400;7511.75;7513.25;7511.75;7512;328
20260623 030500;7511.75;7512.5;7511.5;7511.5;152
20260623 030600;7511.5;7511.75;7510.25;7511;160
20260623 030700;7511;7511;7508.25;7509;942
20260623 030800;7509.25;7510;7509;7509.25;196
20260623 030900;7509.25;7509.25;7508.5;7508.75;210
20260623 031000;7508.75;7508.75;7506.5;7506.5;682
20260623 031100;7506.75;7507;7505.25;7505.75;518
20260623 031200;7505.75;7506.25;7505;7505.5;328
20260623 031300;7505.5;7506.25;7504.5;7506;428
20260623 031400;7506;7508.5;7506;7507.25;636
20260623 031500;7507.25;7507.5;7506;7506.5;168
20260623 031600;7506.25;7506.75;7505.5;7506;196
20260623 031700;7506;7506.5;7505;7505.75;233
20260623 031800;7505.75;7508;7505;7508;324
20260623 031900;7508;7508;7507;7507;235
20260623 032000;7507.25;7507.5;7505.5;7505.75;242
20260623 032100;7506;7507;7505.25;7506;246
20260623 032200;7505.5;7506.75;7505.25;7506.5;168
20260623 032300;7506.25;7507.5;7506;7507.25;183
20260623 032400;7507.25;7507.75;7505.75;7506;146
20260623 032500;7506.25;7506.75;7505.75;7506.25;106
20260623 032600;7506;7507.5;7505.5;7507.25;165
20260623 032700;7507;7509;7507;7508.25;548
20260623 032800;7508.5;7508.75;7507;7507.25;235
20260623 032900;7507;7508.75;7506.5;7507.75;201
20260623 033000;7507.5;7508.25;7507.25;7507.75;117
20260623 033100;7507.5;7507.75;7506;7506.75;423
20260623 033200;7506.5;7506.5;7505;7505.25;249
20260623 033300;7505.25;7506;7503.5;7505.25;684
20260623 033400;7505.5;7507.5;7505.25;7505.75;283
20260623 033500;7505.5;7505.75;7503.5;7504;314
20260623 033600;7504;7505;7503.5;7504.75;212
20260623 033700;7504.5;7504.5;7502.5;7503;579
20260623 033800;7503;7503.25;7500.75;7501;666
20260623 033900;7501;7501.25;7499;7500;901
20260623 034000;7499.75;7501.75;7499.5;7501;342
20260623 034100;7500.75;7500.75;7497.25;7498.5;691
20260623 034200;7498.5;7498.75;7496.5;7498;579
20260623 034300;7498;7500;7497.25;7499.5;442
20260623 034400;7499.5;7499.75;7497.75;7499.5;746
20260623 034500;7499.5;7501;7499.25;7500.5;424
20260623 034600;7500.5;7500.75;7498.75;7499.25;384
20260623 034700;7499;7499.25;7497;7497.25;327
20260623 034800;7497.5;7498.75;7497;7498.75;209
20260623 034900;7498.5;7500.25;7498;7500;230
20260623 035000;7500;7501;7499.25;7499.5;266
20260623 035100;7499.75;7502.5;7499.75;7501.75;616
20260623 035200;7501.75;7502;7500.25;7501.5;323
20260623 035300;7501.5;7505;7501.5;7504.25;594
20260623 035400;7504.5;7505.75;7503.75;7505.5;283
20260623 035500;7505.5;7506;7505;7505.25;280
20260623 035600;7505.25;7506;7504.25;7505.5;336
