timestamp,open,high,low,close,volume
2026-06-19T05:35:00+00:00,7526.25,7526.75,7524.25,7524.25,179
2026-06-19T05:36:00+00:00,7524.5,7526.0,7524.25,7525.0,178
2026-06-19T05:37:00+00:00,7524.75,7525.5,7523.5,7524.0,172
2026-06-19T05:38:00+00:00,7524.0,7524.5,7523.5,7524.25,139
2026-06-19T05:39:00+00:00,7523.75,7524.0,7522.5,7523.25,269
2026-06-19T05:40:00+00:00,7523.25,7524.0,7523.0,7523.5,137
2026-06-19T05:41:00+00:00,7523.5,7525.5,7523.5,7525.5,194
2026-06-19T05:42:00+00:00,7525.5,7525.5,7524.25,7525.0,73
2026-06-19T05:43:00+00:00,7525.0,7525.0,7520.75,7522.0,724
2026-06-19T05:44:00+00:00,7522.25,7522.5,7521.5,7522.0,100
2026-06-19T05:45:00+00:00,7522.0,7522.75,7521.75,7522.75,155
2026-06-19T05:46:00+00:00,7522.5,7523.75,7522.5,7523.5,179
2026-06-19T05:47:00+00:00,7523.0,7525.0,7523.0,7525.0,242
2026-06-19T05:48:00+00:00,7525.0,7525.75,7524.5,7525.5,129
2026-06-19T05:49:00+00:00,7525.5,7527.0,7525.25,7527.0,199
2026-06-19T05:50:00+00:00,7526.75,7527.5,7526.5,7526.5,151
2026-06-19T05:51:00+00:00,7526.5,7528.0,7525.75,7527.5,227
2026-06-19T05:52:00+00:00,7527.25,7528.0,7526.75,7527.75,144
2026-06-19T05:53:00+00:00,7527.75,7529.0,7527.5,7528.25,245
2026-06-19T05:54:00+00:00,7527.75,7528.0,7527.0,7528.0,175
2026-06-19T05:55:00+00:00,7527.5,7530.25,7527.5,7530.25,322
2026-06-19T05:56:00+00:00,7530.0,7531.5,7529.75,7530.0,531
2026-06-19T05:57:00+00:00,7530.25,7530.25,7529.25,7529.75,196
2026-06-19T05:58:00+00:00,7529.5,7531.75,7529.5,7531.5,122
2026-06-19T05:59:00+00:00,7531.0,7531.75,7530.75,7531.0,160
2026-06-19T06:00:00+00:00,7531.5,7531.75,7531.0,7531.5,63
2026-06-19T06:01:00+00:00,7531.25,7533.25,7531.0,7533.25,408
2026-06-19T06:02:00+00:00,7533.0,7533.75,7532.0,7532.5,188
2026-06-19T06:03:00+00:00,7532.5,7533.75,7532.0,7533.5,154
2026-06-19T06:04:00+00:00,7533.0,7535.25,7533.0,7535.25,262
2026-06-19T06:05:00+00:00,7535.0,7535.5,7534.5,7534.75,227
2026-06-19T06:06:00+00:00,7534.75,7535.25,7534.0,7535.25,163
2026-06-19T06:07:00+00:00,7534.75,7535.25,7534.25,7535.0,95
2026-06-19T06:08:00+00:00,7534.5,7534.5,7532.25,7533.5,334
2026-06-19T06:09:00+00:00,7533.5,7533.5,7532.75,7533.0,89
2026-06-19T06:10:00+00:00,7533.0,7533.75,7532.25,7533.25,148
2026-06-19T06:11:00+00:00,7533.25,7533.5,7531.5,7531.75,280
2026-06-19T06:12:00+00:00,7531.75,7532.5,7530.75,7532.0,196
2026-06-19T06:13:00+00:00,7531.75,7532.5,7531.5,7532.25,100
2026-06-19T06:14:00+00:00,7531.75,7534.0,7531.75,7534.0,263
2026-06-19T06:15:00+00:00,7533.75,7534.0,7533.0,7533.0,125
2026-06-19T06:16:00+00:00,7533.0,7533.5,7532.25,7532.5,97
2026-06-19T06:17:00+00:00,7532.5,7533.75,7532.0,7533.25,166
2026-06-19T06:18:00+00:00,7533.5,7533.75,7532.0,7532.5,114
2026-06-19T06:19:00+00:00,7532.75,7532.75,7531.75,7532.0,99
2026-06-19T06:20:00+00:00,7532.25,7532.25,7531.25,7532.0,118
2026-06-19T06:21:00+00:00,7531.75,7532.5,7530.25,7530.75,223
2026-06-19T06:22:00+00:00,7530.25,7532.5,7530.0,7532.5,257
2026-06-19T06:23:00+00:00,7532.25,7533.5,7531.5,7533.5,96
2026-06-19T06:24:00+00:00,7533.25,7533.75,7532.75,7533.5,156
2026-06-19T06:25:00+00:00,7533.5,7534.0,7533.0,7533.25,91
2026-06-19T06:26:00+00:00,7533.25,7534.75,7533.25,7534.5,117
2026-06-19T06:27:00+00:00,7534.25,7536.25,7534.0,7535.75,319
2026-06-19T06:28:00+00:00,7535.5,7536.75,7535.5,7536.5,234
2026-06-19T06:29:00+00:00,7536.0,7537.5,7536.0,7536.75,183
2026-06-19T06:30:00+00:00,7537.0,7537.75,7536.25,7536.5,219
2026-06-19T06:31:00+00:00,7536.25,7538.0,7536.25,7536.75,282
2026-06-19T06:32:00+00:00,7536.5,7537.25,7536.0,7536.5,172
2026-06-19T06:33:00+00:00,7536.75,7536.75,7536.25,7536.25,91
2026-06-19T06:34:00+00:00,7536.25,7536.5,7535.5,7536.25,79
2026-06-19T06:35:00+00:00,7536.0,7536.75,7535.75,7536.5,37
2026-06-19T06:36:00+00:00,7536.75,7537.25,7536.5,7536.5,56
2026-06-19T06:37:00+00:00,7536.5,7536.5,7534.5,7534.75,243
2026-06-19T06:38:00+00:00,7535.0,7535.0,7534.0,7534.5,90
2026-06-19T06:39:00+00:00,7534.75,7535.5,7534.5,7535.25,61
2026-06-19T06:40:00+00:00,7535.25,7535.5,7534.75,7535.0,53
2026-06-19T06:41:00+00:00,7535.0,7536.5,7534.5,7536.0,85
2026-06-19T06:42:00+00:00,7535.5,7535.5,7534.75,7535.5,60
2026-06-19T06:43:00+00:00,7535.5,7535.75,7535.0,7535.75,53
2026-06-19T06:44:00+00:00,7535.5,7537.25,7535.5,7537.0,100
2026-06-19T06:45:00+00:00,7537.0,7537.0,7536.0,7536.0,59
2026-06-19T06:46:00+00:00,7536.0,7536.0,7534.5,7535.75,140
2026-06-19T06:47:00+00:00,7535.75,7537.0,7535.75,7537.0,99
2026-06-19T06:48:00+00:00,7536.75,7538.0,7536.75,7537.5,68
2026-06-19T06:49:00+00:00,7537.75,7538.5,7537.0,7537.25,121
2026-06-19T06:50:00+00:00,7537.0,7537.25,7536.25,7537.0,99
2026-06-19T06:51:00+00:00,7537.0,7537.75,7537.0,7537.25,116
2026-06-19T06:52:00+00:00,7537.0,7537.75,7536.75,7537.0,67
2026-06-19T06:53:00+00:00,7537.25,7538.5,7537.0,7538.25,61
2026-06-19T06:54:00+00:00,7538.0,7539.0,7538.0,7538.75,191
2026-06-19T06:55:00+00:00,7538.75,7539.5,7538.25,7539.5,190
2026-06-19T06:56:00+00:00,7539.25,7542.75,7539.25,7542.5,702
2026-06-19T06:57:00+00:00,7542.75,7542.75,7540.75,7540.75,154
2026-06-19T06:58:00+00:00,7540.75,7541.5,7540.5,7541.25,64
2026-06-19T06:59:00+00:00,7541.5,7541.5,7540.5,7541.5,57
2026-06-19T07:00:00+00:00,7541.5,7542.25,7541.25,7541.5,134
2026-06-19T07:01:00+00:00,7541.25,7543.5,7541.0,7542.75,333
2026-06-19T07:02:00+00:00,7542.75,7544.75,7542.75,7544.25,263
2026-06-19T07:03:00+00:00,7544.25,7545.0,7543.75,7545.0,202
2026-06-19T07:04:00+00:00,7545.0,7545.0,7544.0,7545.0,102
2026-06-19T07:05:00+00:00,7544.5,7545.0,7544.0,7545.0,88
2026-06-19T07:06:00+00:00,7545.0,7545.25,7544.0,7544.75,81
2026-06-19T07:07:00+00:00,7544.5,7545.5,7544.0,7544.25,93
2026-06-19T07:08:00+00:00,7544.25,7545.25,7544.25,7544.75,96
2026-06-19T07:09:00+00:00,7545.0,7546.0,7545.0,7545.5,118
2026-06-19T07:10:00+00:00,7545.75,7546.0,7545.0,7545.0,145
2026-06-19T07:11:00+00:00,7544.75,7545.0,7544.0,7544.0,152
2026-06-19T07:12:00+00:00,7543.75,7545.25,7543.0,7544.75,228
2026-06-19T07:13:00+00:00,7545.0,7545.5,7544.5,7544.75,129
2026-06-19T07:14:00+00:00,7545.25,7545.25,7544.75,7545.25,31
2026-06-19T07:15:00+00:00,7545.5,7546.75,7545.5,7546.5,128
2026-06-19T07:16:00+00:00,7546.75,7548.25,7546.0,7547.75,349
2026-06-19T07:17:00+00:00,7547.75,7548.0,7545.0,7545.25,290
2026-06-19T07:18:00+00:00,7545.5,7546.5,7545.25,7545.5,69
2026-06-19T07:19:00+00:00,7545.25,7545.75,7544.75,7545.5,91
2026-06-19T07:20:00+00:00,7545.5,7545.5,7545.0,7545.25,34
2026-06-19T07:21:00+00:00,7545.25,7546.0,7544.75,7545.75,70
2026-06-19T07:22:00+00:00,7545.75,7547.5,7545.75,7546.5,277
2026-06-19T07:23:00+00:00,7546.25,7547.0,7546.0,7546.75,66
2026-06-19T07:24:00+00:00,7547.0,7547.25,7546.0,7546.5,69
2026-06-19T07:25:00+00:00,7546.25,7546.75,7546.0,7546.75,61
2026-06-19T07:26:00+00:00,7546.5,7547.0,7546.25,7546.75,49
2026-06-19T07:27:00+00:00,7546.75,7547.25,7546.25,7547.25,89
2026-06-19T07:28:00+00:00,7547.25,7548.25,7547.0,7547.5,179
2026-06-19T07:29:00+00:00,7547.75,7547.75,7546.25,7547.0,100
2026-06-19T07:30:00+00:00,7546.75,7549.5,7546.5,7549.5,234
2026-06-19T07:31:00+00:00,7549.5,7555.0,7549.5,7554.75,2000
2026-06-19T07:32:00+00:00,7554.5,7554.5,7551.25,7551.5,292
2026-06-19T07:33:00+00:00,7551.75,7551.75,7549.25,7549.25,327
2026-06-19T07:34:00+00:00,7549.5,7551.5,7548.5,7550.5,399
2026-06-19T07:35:00+00:00,7550.75,7552.75,7550.5,7552.0,251
2026-06-19T07:36:00+00:00,7551.75,7552.0,7551.25,7551.25,198
2026-06-19T07:37:00+00:00,7551.5,7551.75,7550.0,7551.0,94
2026-06-19T07:38:00+00:00,7550.75,7553.0,7550.75,7553.0,139
2026-06-19T07:39:00+00:00,7552.25,7553.25,7552.25,7553.25,66
2026-06-19T07:40:00+00:00,7553.0,7553.0,7552.5,7553.0,67
2026-06-19T07:41:00+00:00,7553.0,7553.75,7551.0,7551.25,213
2026-06-19T07:42:00+00:00,7551.25,7552.0,7551.0,7551.25,114
2026-06-19T07:43:00+00:00,7551.5,7551.5,7550.0,7550.25,116
2026-06-19T07:44:00+00:00,7550.25,7551.0,7550.0,7550.5,135
2026-06-19T07:45:00+00:00,7550.5,7551.0,7550.25,7550.75,61
2026-06-19T07:46:00+00:00,7550.75,7551.75,7550.25,7550.25,150
2026-06-19T07:47:00+00:00,7550.0,7550.5,7549.25,7550.5,128
2026-06-19T07:48:00+00:00,7550.5,7551.5,7550.25,7551.5,114
2026-06-19T07:49:00+00:00,7551.5,7551.5,7549.75,7549.75,107
2026-06-19T07:50:00+00:00,7549.75,7550.25,7549.0,7549.25,82
2026-06-19T07:51:00+00:00,7549.25,7549.75,7548.5,7549.75,194
2026-06-19T07:52:00+00:00,7549.5,7551.75,7549.25,7550.75,459
2026-06-19T07:53:00+00:00,7551.0,7552.0,7550.5,7551.75,203
2026-06-19T07:54:00+00:00,7551.75,7553.0,7551.75,7552.0,196
2026-06-19T07:55:00+00:00,7552.0,7552.25,7551.0,7551.0,56
2026-06-19T07:56:00+00:00,7551.0,7551.75,7550.75,7551.25,130
2026-06-19T07:57:00+00:00,7551.25,7553.0,7551.25,7552.5,138
2026-06-19T07:58:00+00:00,7552.5,7554.25,7552.25,7553.5,204
2026-06-19T07:59:00+00:00,7553.25,7553.75,7553.0,7553.0,149
2026-06-19T08:00:00+00:00,7553.5,7554.25,7553.25,7554.25,120
2026-06-19T08:01:00+00:00,7554.25,7554.5,7552.5,7553.0,226
2026-06-19T08:02:00+00:00,7553.0,7553.25,7552.0,7552.25,100
2026-06-19T08:03:00+00:00,7552.25,7552.5,7550.75,7550.75,127
2026-06-19T08:04:00+00:00,7550.5,7552.25,7550.5,7552.25,150
2026-06-19T08:05:00+00:00,7552.25,7553.5,7551.75,7553.0,219
2026-06-19T08:06:00+00:00,7553.0,7553.25,7551.75,7552.25,149
2026-06-19T08:07:00+00:00,7552.5,7554.0,7552.5,7553.25,158
2026-06-19T08:08:00+00:00,7552.75,7553.0,7551.75,7552.75,68
2026-06-19T08:09:00+00:00,7552.75,7553.25,7552.5,7552.5,68
2026-06-19T08:10:00+00:00,7552.5,7553.25,7552.25,7552.5,46
2026-06-19T08:11:00+00:00,7552.75,7554.5,7552.75,7554.25,145
2026-06-19T08:12:00+00:00,7554.25,7555.5,7554.25,7555.0,344
2026-06-19T08:13:00+00:00,7554.75,7556.5,7554.25,7555.75,417
2026-06-19T08:14:00+00:00,7555.75,7556.0,7554.75,7555.25,116
2026-06-19T08:15:00+00:00,7555.25,7555.5,7554.5,7554.75,58
2026-06-19T08:16:00+00:00,7554.5,7556.0,7554.0,7555.75,143
2026-06-19T08:17:00+00:00,7555.75,7557.0,7555.25,7556.75,114
2026-06-19T08:18:00+00:00,7557.0,7557.25,7555.75,7555.75,253
2026-06-19T08:19:00+00:00,7556.0,7556.0,7555.5,7555.75,123
2026-06-19T08:20:00+00:00,7555.5,7557.25,7555.25,7556.75,77
2026-06-19T08:21:00+00:00,7556.75,7557.0,7556.25,7556.75,86
2026-06-19T08:22:00+00:00,7557.0,7557.0,7556.5,7556.75,62
2026-06-19T08:23:00+00:00,7556.75,7557.25,7556.5,7556.75,55
2026-06-19T08:24:00+00:00,7557.0,7558.25,7557.0,7557.5,191
2026-06-19T08:25:00+00:00,7557.25,7557.5,7556.5,7556.5,52
2026-06-19T08:26:00+00:00,7556.5,7557.0,7556.25,7556.5,95
2026-06-19T08:27:00+00:00,7556.5,7557.0,7555.75,7556.5,130
2026-06-19T08:28:00+00:00,7556.0,7556.0,7554.75,7554.75,114
2026-06-19T08:29:00+00:00,7555.0,7555.5,7554.75,7555.25,92
2026-06-19T08:30:00+00:00,7555.75,7557.25,7555.25,7557.0,238
2026-06-19T08:31:00+00:00,7557.0,7557.5,7556.0,7556.0,203
2026-06-19T08:32:00+00:00,7556.0,7556.75,7554.75,7555.5,263
2026-06-19T08:33:00+00:00,7555.25,7556.25,7554.0,7554.25,225
2026-06-19T08:34:00+00:00,7554.25,7554.5,7553.0,7553.0,215
2026-06-19T08:35:00+00:00,7553.5,7554.25,7553.0,7553.75,154
2026-06-19T08:36:00+00:00,7554.0,7554.75,7553.5,7554.75,177
2026-06-19T08:37:00+00:00,7554.75,7554.75,7553.75,7554.5,84
2026-06-19T08:38:00+00:00,7554.5,7555.75,7554.5,7555.25,100
2026-06-19T08:39:00+00:00,7555.0,7555.25,7554.5,7555.25,56
2026-06-19T08:40:00+00:00,7555.0,7557.0,7555.0,7556.5,121
2026-06-19T08:41:00+00:00,7556.25,7556.5,7555.5,7555.75,54
2026-06-19T08:42:00+00:00,7555.75,7557.5,7554.75,7557.25,282
2026-06-19T08:43:00+00:00,7557.25,7558.0,7557.0,7557.5,107
2026-06-19T08:44:00+00:00,7558.0,7558.75,7557.25,7557.75,202
2026-06-19T08:45:00+00:00,7557.75,7557.75,7557.25,7557.25,84
2026-06-19T08:46:00+00:00,7557.5,7558.0,7556.75,7557.5,84
2026-06-19T08:47:00+00:00,7557.5,7557.75,7556.5,7556.5,67
2026-06-19T08:48:00+00:00,7556.5,7557.5,7555.75,7557.5,181
2026-06-19T08:49:00+00:00,7557.5,7558.75,7557.5,7558.25,94
2026-06-19T08:50:00+00:00,7558.0,7560.5,7558.0,7560.25,319
2026-06-19T08:51:00+00:00,7560.25,7560.5,7559.5,7559.5,154
2026-06-19T08:52:00+00:00,7559.5,7560.0,7559.0,7560.0,66
2026-06-19T08:53:00+00:00,7559.75,7560.0,7559.5,7559.75,141
2026-06-19T08:54:00+00:00,7560.0,7560.0,7559.0,7559.25,108
2026-06-19T08:55:00+00:00,7559.5,7560.0,7559.0,7559.0,36
2026-06-19T08:56:00+00:00,7559.25,7559.5,7558.75,7559.5,74
2026-06-19T08:57:00+00:00,7559.75,7560.25,7559.25,7559.5,118
2026-06-19T08:58:00+00:00,7559.5,7559.75,7558.75,7558.75,56
2026-06-19T08:59:00+00:00,7558.75,7559.5,7558.0,7559.0,107
2026-06-19T09:00:00+00:00,7558.75,7559.5,7558.5,7558.5,65
2026-06-19T09:01:00+00:00,7558.75,7562.25,7558.5,7562.0,533
2026-06-19T09:02:00+00:00,7562.0,7562.0,7560.5,7560.5,121
2026-06-19T09:03:00+00:00,7560.5,7560.5,7559.75,7560.0,64
2026-06-19T09:04:00+00:00,7560.0,7561.0,7559.75,7560.25,108
2026-06-19T09:05:00+00:00,7560.25,7560.5,7557.75,7557.75,235
2026-06-19T09:06:00+00:00,7557.75,7557.75,7556.75,7557.25,204
2026-06-19T09:07:00+00:00,7557.5,7559.25,7557.5,7558.25,118
2026-06-19T09:08:00+00:00,7558.25,7558.5,7557.0,7557.0,94
2026-06-19T09:09:00+00:00,7556.75,7557.0,7556.0,7556.25,162
2026-06-19T09:10:00+00:00,7556.5,7556.75,7556.0,7556.0,49
2026-06-19T09:11:00+00:00,7556.25,7557.0,7555.25,7555.75,193
2026-06-19T09:12:00+00:00,7555.75,7556.0,7554.75,7555.75,165
2026-06-19T09:13:00+00:00,7556.0,7557.5,7555.5,7557.0,128
2026-06-19T09:14:00+00:00,7557.0,7557.75,7556.75,7557.5,218
2026-06-19T09:15:00+00:00,7557.25,7557.25,7556.0,7556.5,199
2026-06-19T09:16:00+00:00,7556.5,7557.25,7556.25,7556.75,143
2026-06-19T09:17:00+00:00,7556.0,7558.0,7556.0,7557.25,91
2026-06-19T09:18:00+00:00,7557.25,7557.5,7557.0,7557.25,46
2026-06-19T09:19:00+00:00,7557.5,7557.75,7557.0,7557.25,57
2026-06-19T09:20:00+00:00,7557.5,7558.0,7557.0,7557.25,103
2026-06-19T09:21:00+00:00,7557.5,7557.75,7557.0,7557.5,37
2026-06-19T09:22:00+00:00,7557.5,7557.75,7555.5,7555.5,74
2026-06-19T09:23:00+00:00,7555.5,7555.75,7554.5,7554.5,204
2026-06-19T09:24:00+00:00,7554.75,7555.25,7553.75,7554.25,191
2026-06-19T09:25:00+00:00,7554.5,7555.75,7554.5,7554.75,98
2026-06-19T09:26:00+00:00,7555.0,7555.25,7554.5,7554.5,47
2026-06-19T09:27:00+00:00,7554.5,7554.5,7553.5,7554.25,236
2026-06-19T09:28:00+00:00,7554.5,7554.75,7554.0,7554.25,102
2026-06-19T09:29:00+00:00,7554.25,7555.0,7554.0,7554.5,38
2026-06-19T09:30:00+00:00,7554.5,7554.75,7554.0,7554.25,30
2026-06-19T09:31:00+00:00,7554.0,7555.75,7554.0,7554.75,173
2026-06-19T09:32:00+00:00,7554.5,7555.25,7554.5,7554.75,46
2026-06-19T09:33:00+00:00,7554.75,7556.5,7554.5,7556.0,129
2026-06-19T09:34:00+00:00,7556.0,7556.5,7555.5,7556.0,74
2026-06-19T09:35:00+00:00,7556.0,7557.0,7555.75,7557.0,47
2026-06-19T09:36:00+00:00,7557.0,7557.25,7556.0,7557.25,147
2026-06-19T09:37:00+00:00,7557.5,7558.25,7557.0,7557.75,194
2026-06-19T09:38:00+00:00,7558.0,7558.5,7557.75,7558.5,106
2026-06-19T09:39:00+00:00,7558.5,7559.0,7558.0,7558.75,111
2026-06-19T09:40:00+00:00,7558.5,7559.5,7558.25,7559.0,145
2026-06-19T09:41:00+00:00,7559.5,7560.5,7559.25,7559.75,207
2026-06-19T09:42:00+00:00,7560.0,7560.5,7558.75,7558.75,144
2026-06-19T09:43:00+00:00,7558.75,7559.0,7558.25,7558.25,163
2026-06-19T09:44:00+00:00,7558.25,7559.0,7557.5,7558.25,162
2026-06-19T09:45:00+00:00,7558.5,7558.75,7557.5,7557.75,63
2026-06-19T09:46:00+00:00,7557.75,7558.25,7557.5,7557.5,112
2026-06-19T09:47:00+00:00,7557.25,7558.0,7556.5,7557.5,178
2026-06-19T09:48:00+00:00,7557.75,7559.25,7557.75,7558.0,168
2026-06-19T09:49:00+00:00,7557.75,7557.75,7556.5,7556.75,138
2026-06-19T09:50:00+00:00,7556.5,7556.5,7555.25,7555.5,175
2026-06-19T09:51:00+00:00,7555.5,7559.5,7555.5,7558.75,436
2026-06-19T09:52:00+00:00,7558.5,7558.5,7556.75,7556.75,181
2026-06-19T09:53:00+00:00,7556.5,7557.75,7556.25,7557.75,215
2026-06-19T09:54:00+00:00,7557.5,7558.5,7557.25,7557.75,119
2026-06-19T09:55:00+00:00,7557.0,7557.25,7556.5,7556.5,122
2026-06-19T09:56:00+00:00,7556.75,7557.25,7556.5,7557.25,184
2026-06-19T09:57:00+00:00,7557.5,7558.0,7556.75,7556.75,54
2026-06-19T09:58:00+00:00,7556.75,7556.75,7554.75,7555.0,188
